text,label
SELECT user_id FROM sessions WHERE session_id = 'sess_50525' AND expire_date > NOW(),0
SELECT * FROM posts WHERE id = 96 AND (SELECT CASE WHEN (1=1) THEN pg_sleep(5) ELSE pg_sleep(0) END),1
SELECT * FROM posts WHERE id = 70,0
DELETE FROM posts WHERE id = 8,0
SELECT * FROM sessions WHERE session_id = '' OR '1'='1' -- AND expire_date > NOW(),1
"SELECT id FROM sessions WHERE session_id = 'sess_53178' UNION SELECT id, role FROM admins --",1
SELECT salt FROM users WHERE username = 'user88',0
SELECT * FROM posts WHERE id = 41,0
SELECT * FROM users WHERE username = 'user44' AND password = 'pass44',0
SELECT * FROM posts WHERE id = 82 OR '1'='1' --,1
DELETE FROM posts WHERE id = 27,0
SELECT * FROM sessions WHERE session_id = 'sess_51914' AND (SELECT CASE WHEN (expire_date > NOW()) THEN pg_sleep(5) ELSE pg_sleep(0) END),1
"SELECT * FROM users WHERE username = 'user33' UNION SELECT username, password FROM admins --",1
SELECT * FROM users WHERE username = '' OR '1'='1' -- AND password = 'pass28',1
"SELECT * FROM users WHERE username = 'user66' UNION SELECT username, password FROM admins --",1
SELECT * FROM users WHERE username = 'user88' AND password = 'pass88',0
SELECT * FROM sessions WHERE session_id = '' OR '1'='1' -- AND expire_date > NOW(),1
SELECT * FROM posts WHERE id = 11 OR '1'='1' --,1
DELETE FROM posts WHERE id = 98,0
SELECT salt FROM users WHERE username = 'user35',0
"SELECT * FROM users WHERE username = 'user88' UNION SELECT username, password FROM admins --",1
"SELECT title, content FROM posts UNION SELECT username, password FROM users --",1
SELECT salt FROM users WHERE username = 'user60',0
SELECT * FROM posts WHERE id = 58 AND (SELECT CASE WHEN (1=1) THEN pg_sleep(5) ELSE pg_sleep(0) END),1
"SELECT title, content, creation_date, category_name, id
       FROM posts
       WHERE 1=1
         AND ('title74' IS NULL OR title LIKE '%title74%')
         AND ('None' IS NULL OR category_name = 'None')
         AND ('2023-01-01' IS NULL OR creation_date >= '2023-01-01')
         AND ('2023-12-31' IS NULL OR creation_date <= '2023-12-31')",0
SELECT * FROM users WHERE username = 'user99' AND password = 'pass99',0
"SELECT id FROM sessions WHERE session_id = 'sess_61472' UNION SELECT id, role FROM admins --",1
SELECT * FROM posts WHERE id = 16 AND (SELECT CASE WHEN (1=1) THEN pg_sleep(5) ELSE pg_sleep(0) END),1
SELECT * FROM posts WHERE id = 57,0
SELECT * FROM users WHERE username = '' OR '1'='1' -- AND password = 'pass67',1
"SELECT * FROM users WHERE username = 'user87' UNION SELECT username, password FROM admins --",1
DELETE FROM posts WHERE id = 21,0
"SELECT title, content, creation_date, category_name, id
       FROM posts
       WHERE 1=1
         AND ('title403' IS NULL OR title LIKE '%title403%')
         AND ('None' IS NULL OR category_name = 'None')
         AND ('2023-01-01' IS NULL OR creation_date >= '2023-01-01')
         AND ('2023-12-31' IS NULL OR creation_date <= '2023-12-31')",0
SELECT * FROM users WHERE username = 'user48' AND password = 'pass48',0
SELECT user_id FROM sessions WHERE session_id = 'sess_77279' AND expire_date > NOW(),0
DELETE FROM posts WHERE id = 88,0
SELECT user_id FROM sessions WHERE session_id = 'sess_74031' AND expire_date > NOW(),0
SELECT * FROM users WHERE username = 'user72' AND password = 'pass72',0
SELECT * FROM users WHERE username = 'user95' AND password = 'pass95',0
"SELECT title, content, creation_date, category_name, id
       FROM posts
       WHERE 1=1
         AND ('title942' IS NULL OR title LIKE '%title942%')
         AND ('sports' IS NULL OR category_name = 'sports')
         AND ('2023-01-01' IS NULL OR creation_date >= '2023-01-01')
         AND ('2023-12-31' IS NULL OR creation_date <= '2023-12-31')",0
SELECT salt FROM users WHERE username = 'user88',0
SELECT * FROM users WHERE username = '' OR '1'='1' -- AND password = 'pass96',1
SELECT * FROM sessions WHERE session_id = '' OR '1'='1' -- AND expire_date > NOW(),1
"SELECT id FROM sessions WHERE session_id = 'sess_57564' UNION SELECT id, role FROM admins --",1
"SELECT * FROM users WHERE username = 'user59' UNION SELECT username, password FROM admins --",1
"SELECT title, content, creation_date, category_name, id
       FROM posts
       WHERE 1=1
         AND ('title845' IS NULL OR title LIKE '%title845%')
         AND ('tech' IS NULL OR category_name = 'tech')
         AND ('2023-01-01' IS NULL OR creation_date >= '2023-01-01')
         AND ('2023-12-31' IS NULL OR creation_date <= '2023-12-31')",0
"SELECT * FROM users WHERE username = 'user64' UNION SELECT username, password FROM admins --",1
"SELECT title, content, creation_date, category_name, id
       FROM posts
       WHERE 1=1
         AND ('title731' IS NULL OR title LIKE '%title731%')
         AND ('tech' IS NULL OR category_name = 'tech')
         AND ('2023-01-01' IS NULL OR creation_date >= '2023-01-01')
         AND ('2023-12-31' IS NULL OR creation_date <= '2023-12-31')",0
"SELECT title, content, creation_date, category_name, id
       FROM posts
       WHERE 1=1
         AND ('title876' IS NULL OR title LIKE '%title876%')
         AND ('news' IS NULL OR category_name = 'news')
         AND ('2023-01-01' IS NULL OR creation_date >= '2023-01-01')
         AND ('2023-12-31' IS NULL OR creation_date <= '2023-12-31')",0
SELECT * FROM posts WHERE id = 50 OR '1'='1' --,1
SELECT salt FROM users WHERE username = 'user77',0
DELETE FROM posts WHERE id = 98,0
SELECT * FROM posts WHERE id = 36,0
SELECT salt FROM users WHERE username = 'user67',0
SELECT * FROM users WHERE username = 'user42' AND password = 'pass42',0
SELECT * FROM posts WHERE id = 41,0
SELECT * FROM posts WHERE id = 11,0
"SELECT title, content, creation_date, category_name, id
       FROM posts
       WHERE 1=1
         AND ('title30' IS NULL OR title LIKE '%title30%')
         AND ('news' IS NULL OR category_name = 'news')
         AND ('2023-01-01' IS NULL OR creation_date >= '2023-01-01')
         AND ('2023-12-31' IS NULL OR creation_date <= '2023-12-31')",0
"SELECT id FROM sessions WHERE session_id = 'sess_84550' UNION SELECT id, role FROM admins --",1
SELECT * FROM sessions WHERE session_id = 'sess_1568' AND (SELECT CASE WHEN (expire_date > NOW()) THEN pg_sleep(5) ELSE pg_sleep(0) END),1
SELECT * FROM sessions WHERE session_id = '' OR '1'='1' -- AND expire_date > NOW(),1
"SELECT * FROM users WHERE username = 'user60' UNION SELECT username, password FROM admins --",1
SELECT user_id FROM sessions WHERE session_id = 'sess_78739' AND expire_date > NOW(),0
SELECT * FROM sessions WHERE session_id = 'sess_85108' AND (SELECT CASE WHEN (expire_date > NOW()) THEN pg_sleep(5) ELSE pg_sleep(0) END),1
SELECT * FROM posts WHERE id = 90,0
"SELECT title, content, creation_date, category_name, id
       FROM posts
       WHERE 1=1
         AND ('title123' IS NULL OR title LIKE '%title123%')
         AND ('news' IS NULL OR category_name = 'news')
         AND ('2023-01-01' IS NULL OR creation_date >= '2023-01-01')
         AND ('2023-12-31' IS NULL OR creation_date <= '2023-12-31')",0
SELECT user_id FROM sessions WHERE session_id = 'sess_20703' AND expire_date > NOW(),0
"SELECT title, content FROM posts UNION SELECT username, password FROM users --",1
"SELECT id FROM sessions WHERE session_id = 'sess_25442' UNION SELECT id, role FROM admins --",1
"SELECT title, content FROM posts UNION SELECT username, password FROM users --",1
SELECT * FROM sessions WHERE session_id = 'sess_89117' AND (SELECT CASE WHEN (expire_date > NOW()) THEN pg_sleep(5) ELSE pg_sleep(0) END),1
SELECT * FROM users WHERE username = 'user33' AND (SELECT CASE WHEN (username='admin') THEN pg_sleep(5) ELSE pg_sleep(0) END),1
SELECT * FROM users WHERE username = '' OR '1'='1' -- AND password = 'pass57',1
SELECT * FROM sessions WHERE session_id = '' OR '1'='1' -- AND expire_date > NOW(),1
SELECT * FROM sessions WHERE session_id = '' OR '1'='1' -- AND expire_date > NOW(),1
SELECT user_id FROM sessions WHERE session_id = 'sess_59819' AND expire_date > NOW(),0
"SELECT title, content FROM posts UNION SELECT username, password FROM users --",1
SELECT * FROM posts WHERE id = 34 AND (SELECT CASE WHEN (1=1) THEN pg_sleep(5) ELSE pg_sleep(0) END),1
SELECT * FROM posts WHERE id = 75 OR '1'='1' --,1
"SELECT title, content FROM posts UNION SELECT username, password FROM users --",1
DELETE FROM posts WHERE id = 99,0
SELECT salt FROM users WHERE username = 'user94',0
SELECT * FROM users WHERE username = 'user46' AND (SELECT CASE WHEN (username='admin') THEN pg_sleep(5) ELSE pg_sleep(0) END),1
DELETE FROM posts WHERE id = 21,0
SELECT * FROM posts WHERE id = 15,0
SELECT * FROM sessions WHERE session_id = 'sess_24074' AND (SELECT CASE WHEN (expire_date > NOW()) THEN pg_sleep(5) ELSE pg_sleep(0) END),1
"SELECT title, content FROM posts UNION SELECT username, password FROM users --",1
SELECT * FROM sessions WHERE session_id = '' OR '1'='1' -- AND expire_date > NOW(),1
SELECT * FROM posts WHERE id = 84 OR '1'='1' --,1
SELECT * FROM sessions WHERE session_id = '' OR '1'='1' -- AND expire_date > NOW(),1
SELECT * FROM users WHERE username = 'user29' AND (SELECT CASE WHEN (username='admin') THEN pg_sleep(5) ELSE pg_sleep(0) END),1
SELECT * FROM posts WHERE id = 8,0
SELECT * FROM posts WHERE id = 95 OR '1'='1' --,1
SELECT * FROM sessions WHERE session_id = '' OR '1'='1' -- AND expire_date > NOW(),1
SELECT user_id FROM sessions WHERE session_id = 'sess_92141' AND expire_date > NOW(),0
SELECT * FROM posts WHERE id = 29,0
"SELECT * FROM users WHERE username = 'user85' UNION SELECT username, password FROM admins --",1
SELECT * FROM users WHERE username = '' OR '1'='1' -- AND password = 'pass67',1
"SELECT title, content, creation_date, category_name, id
       FROM posts
       WHERE 1=1
         AND ('title85' IS NULL OR title LIKE '%title85%')
         AND ('tech' IS NULL OR category_name = 'tech')
         AND ('2023-01-01' IS NULL OR creation_date >= '2023-01-01')
         AND ('2023-12-31' IS NULL OR creation_date <= '2023-12-31')",0
SELECT * FROM users WHERE username = 'user71' AND password = 'pass71',0
SELECT * FROM users WHERE username = 'user83' AND (SELECT CASE WHEN (username='admin') THEN pg_sleep(5) ELSE pg_sleep(0) END),1
SELECT * FROM posts WHERE id = 37 AND (SELECT CASE WHEN (1=1) THEN pg_sleep(5) ELSE pg_sleep(0) END),1
SELECT * FROM users WHERE username = 'user37' AND password = 'pass37',0
SELECT * FROM users WHERE username = 'user93' AND password = 'pass93',0
SELECT * FROM users WHERE username = 'user3' AND password = 'pass3',0
SELECT salt FROM users WHERE username = 'user55',0
SELECT * FROM users WHERE username = 'user75' AND (SELECT CASE WHEN (username='admin') THEN pg_sleep(5) ELSE pg_sleep(0) END),1
DELETE FROM posts WHERE id = 18,0
SELECT * FROM users WHERE username = 'user92' AND (SELECT CASE WHEN (username='admin') THEN pg_sleep(5) ELSE pg_sleep(0) END),1
SELECT * FROM posts WHERE id = 44 AND (SELECT CASE WHEN (1=1) THEN pg_sleep(5) ELSE pg_sleep(0) END),1
"SELECT * FROM users WHERE username = 'user18' UNION SELECT username, password FROM admins --",1
"SELECT id FROM sessions WHERE session_id = 'sess_45973' UNION SELECT id, role FROM admins --",1
"SELECT id FROM sessions WHERE session_id = 'sess_12026' UNION SELECT id, role FROM admins --",1
DELETE FROM posts WHERE id = 27,0
"SELECT id FROM sessions WHERE session_id = 'sess_79890' UNION SELECT id, role FROM admins --",1
"SELECT title, content, creation_date, category_name, id
       FROM posts
       WHERE 1=1
         AND ('title563' IS NULL OR title LIKE '%title563%')
         AND ('sports' IS NULL OR category_name = 'sports')
         AND ('2023-01-01' IS NULL OR creation_date >= '2023-01-01')
         AND ('2023-12-31' IS NULL OR creation_date <= '2023-12-31')",0
"SELECT * FROM users WHERE username = 'user84' UNION SELECT username, password FROM admins --",1
SELECT * FROM sessions WHERE session_id = 'sess_58663' AND (SELECT CASE WHEN (expire_date > NOW()) THEN pg_sleep(5) ELSE pg_sleep(0) END),1
"SELECT title, content FROM posts UNION SELECT username, password FROM users --",1
SELECT salt FROM users WHERE username = 'user45',0
SELECT * FROM posts WHERE id = 56 OR '1'='1' --,1
SELECT user_id FROM sessions WHERE session_id = 'sess_64701' AND expire_date > NOW(),0
SELECT salt FROM users WHERE username = 'user28',0
SELECT salt FROM users WHERE username = 'user5',0
SELECT * FROM posts WHERE id = 48,0
SELECT * FROM users WHERE username = 'user33' AND password = 'pass33',0
SELECT * FROM users WHERE username = 'user95' AND (SELECT CASE WHEN (username='admin') THEN pg_sleep(5) ELSE pg_sleep(0) END),1
SELECT * FROM users WHERE username = 'user37' AND password = 'pass37',0
"SELECT title, content FROM posts UNION SELECT username, password FROM users --",1
SELECT salt FROM users WHERE username = 'user53',0
SELECT * FROM users WHERE username = 'user95' AND (SELECT CASE WHEN (username='admin') THEN pg_sleep(5) ELSE pg_sleep(0) END),1
SELECT user_id FROM sessions WHERE session_id = 'sess_14391' AND expire_date > NOW(),0
SELECT * FROM users WHERE username = '' OR '1'='1' -- AND password = 'pass76',1
SELECT * FROM posts WHERE id = 33 AND (SELECT CASE WHEN (1=1) THEN pg_sleep(5) ELSE pg_sleep(0) END),1
SELECT * FROM users WHERE username = 'user34' AND password = 'pass34',0
"SELECT id FROM sessions WHERE session_id = 'sess_66569' UNION SELECT id, role FROM admins --",1
SELECT user_id FROM sessions WHERE session_id = 'sess_98089' AND expire_date > NOW(),0
SELECT * FROM sessions WHERE session_id = '' OR '1'='1' -- AND expire_date > NOW(),1
"SELECT title, content FROM posts UNION SELECT username, password FROM users --",1
SELECT * FROM posts WHERE id = 86,0
"SELECT id FROM sessions WHERE session_id = 'sess_27273' UNION SELECT id, role FROM admins --",1
SELECT * FROM posts WHERE id = 97 OR '1'='1' --,1
"SELECT * FROM users WHERE username = 'user91' UNION SELECT username, password FROM admins --",1
"SELECT title, content, creation_date, category_name, id
       FROM posts
       WHERE 1=1
         AND ('title112' IS NULL OR title LIKE '%title112%')
         AND ('None' IS NULL OR category_name = 'None')
         AND ('2023-01-01' IS NULL OR creation_date >= '2023-01-01')
         AND ('2023-12-31' IS NULL OR creation_date <= '2023-12-31')",0
SELECT * FROM posts WHERE id = 42 OR '1'='1' --,1
SELECT * FROM sessions WHERE session_id = '' OR '1'='1' -- AND expire_date > NOW(),1
SELECT * FROM posts WHERE id = 92 OR '1'='1' --,1
"SELECT title, content FROM posts UNION SELECT username, password FROM users --",1
SELECT * FROM users WHERE username = 'user31' AND password = 'pass31',0
SELECT user_id FROM sessions WHERE session_id = 'sess_45680' AND expire_date > NOW(),0
"SELECT title, content FROM posts UNION SELECT username, password FROM users --",1
"SELECT * FROM users WHERE username = 'user12' UNION SELECT username, password FROM admins --",1
SELECT * FROM users WHERE username = 'user80' AND (SELECT CASE WHEN (username='admin') THEN pg_sleep(5) ELSE pg_sleep(0) END),1
SELECT * FROM sessions WHERE session_id = 'sess_37343' AND (SELECT CASE WHEN (expire_date > NOW()) THEN pg_sleep(5) ELSE pg_sleep(0) END),1
"SELECT id FROM sessions WHERE session_id = 'sess_73894' UNION SELECT id, role FROM admins --",1
SELECT * FROM sessions WHERE session_id = '' OR '1'='1' -- AND expire_date > NOW(),1
SELECT user_id FROM sessions WHERE session_id = 'sess_91507' AND expire_date > NOW(),0
SELECT * FROM posts WHERE id = 4,0
"SELECT title, content, creation_date, category_name, id
       FROM posts
       WHERE 1=1
         AND ('title945' IS NULL OR title LIKE '%title945%')
         AND ('sports' IS NULL OR category_name = 'sports')
         AND ('2023-01-01' IS NULL OR creation_date >= '2023-01-01')
         AND ('2023-12-31' IS NULL OR creation_date <= '2023-12-31')",0
SELECT * FROM posts WHERE id = 62,0
DELETE FROM posts WHERE id = 62,0
"SELECT title, content FROM posts UNION SELECT username, password FROM users --",1
"SELECT title, content FROM posts UNION SELECT username, password FROM users --",1
SELECT user_id FROM sessions WHERE session_id = 'sess_52747' AND expire_date > NOW(),0
"SELECT title, content, creation_date, category_name, id
       FROM posts
       WHERE 1=1
         AND ('title606' IS NULL OR title LIKE '%title606%')
         AND ('news' IS NULL OR category_name = 'news')
         AND ('2023-01-01' IS NULL OR creation_date >= '2023-01-01')
         AND ('2023-12-31' IS NULL OR creation_date <= '2023-12-31')",0
"SELECT title, content, creation_date, category_name, id
       FROM posts
       WHERE 1=1
         AND ('title431' IS NULL OR title LIKE '%title431%')
         AND ('None' IS NULL OR category_name = 'None')
         AND ('2023-01-01' IS NULL OR creation_date >= '2023-01-01')
         AND ('2023-12-31' IS NULL OR creation_date <= '2023-12-31')",0
"SELECT title, content FROM posts UNION SELECT username, password FROM users --",1
SELECT * FROM sessions WHERE session_id = 'sess_15233' AND (SELECT CASE WHEN (expire_date > NOW()) THEN pg_sleep(5) ELSE pg_sleep(0) END),1
SELECT * FROM users WHERE username = '' OR '1'='1' -- AND password = 'pass50',1
SELECT * FROM posts WHERE id = 84 AND (SELECT CASE WHEN (1=1) THEN pg_sleep(5) ELSE pg_sleep(0) END),1
SELECT user_id FROM sessions WHERE session_id = 'sess_99421' AND expire_date > NOW(),0
"SELECT id FROM sessions WHERE session_id = 'sess_78423' UNION SELECT id, role FROM admins --",1
SELECT * FROM sessions WHERE session_id = 'sess_29467' AND (SELECT CASE WHEN (expire_date > NOW()) THEN pg_sleep(5) ELSE pg_sleep(0) END),1
"SELECT title, content FROM posts UNION SELECT username, password FROM users --",1
SELECT * FROM users WHERE username = 'user73' AND (SELECT CASE WHEN (username='admin') THEN pg_sleep(5) ELSE pg_sleep(0) END),1
SELECT * FROM posts WHERE id = 25 AND (SELECT CASE WHEN (1=1) THEN pg_sleep(5) ELSE pg_sleep(0) END),1
"SELECT title, content, creation_date, category_name, id
       FROM posts
       WHERE 1=1
         AND ('title137' IS NULL OR title LIKE '%title137%')
         AND ('news' IS NULL OR category_name = 'news')
         AND ('2023-01-01' IS NULL OR creation_date >= '2023-01-01')
         AND ('2023-12-31' IS NULL OR creation_date <= '2023-12-31')",0
"SELECT * FROM users WHERE username = 'user72' UNION SELECT username, password FROM admins --",1
SELECT * FROM sessions WHERE session_id = 'sess_33147' AND (SELECT CASE WHEN (expire_date > NOW()) THEN pg_sleep(5) ELSE pg_sleep(0) END),1
"SELECT title, content FROM posts UNION SELECT username, password FROM users --",1
SELECT * FROM users WHERE username = 'user75' AND password = 'pass75',0
SELECT user_id FROM sessions WHERE session_id = 'sess_74113' AND expire_date > NOW(),0
DELETE FROM posts WHERE id = 88,0
"SELECT title, content FROM posts UNION SELECT username, password FROM users --",1
SELECT * FROM users WHERE username = '' OR '1'='1' -- AND password = 'pass22',1
SELECT salt FROM users WHERE username = 'user34',0
SELECT * FROM users WHERE username = 'user57' AND password = 'pass57',0
"SELECT title, content FROM posts UNION SELECT username, password FROM users --",1
SELECT user_id FROM sessions WHERE session_id = 'sess_24648' AND expire_date > NOW(),0
SELECT * FROM posts WHERE id = 46 AND (SELECT CASE WHEN (1=1) THEN pg_sleep(5) ELSE pg_sleep(0) END),1
SELECT * FROM posts WHERE id = 50 OR '1'='1' --,1
"SELECT title, content, creation_date, category_name, id
       FROM posts
       WHERE 1=1
         AND ('title651' IS NULL OR title LIKE '%title651%')
         AND ('news' IS NULL OR category_name = 'news')
         AND ('2023-01-01' IS NULL OR creation_date >= '2023-01-01')
         AND ('2023-12-31' IS NULL OR creation_date <= '2023-12-31')",0
SELECT * FROM sessions WHERE session_id = 'sess_26699' AND (SELECT CASE WHEN (expire_date > NOW()) THEN pg_sleep(5) ELSE pg_sleep(0) END),1
SELECT salt FROM users WHERE username = 'user31',0
SELECT * FROM posts WHERE id = 12 AND (SELECT CASE WHEN (1=1) THEN pg_sleep(5) ELSE pg_sleep(0) END),1
SELECT * FROM users WHERE username = 'user65' AND (SELECT CASE WHEN (username='admin') THEN pg_sleep(5) ELSE pg_sleep(0) END),1
"SELECT title, content FROM posts UNION SELECT username, password FROM users --",1
SELECT * FROM sessions WHERE session_id = '' OR '1'='1' -- AND expire_date > NOW(),1
"SELECT id FROM sessions WHERE session_id = 'sess_83266' UNION SELECT id, role FROM admins --",1
SELECT * FROM posts WHERE id = 16 OR '1'='1' --,1
SELECT * FROM posts WHERE id = 70 OR '1'='1' --,1
SELECT * FROM users WHERE username = 'user4' AND (SELECT CASE WHEN (username='admin') THEN pg_sleep(5) ELSE pg_sleep(0) END),1
SELECT * FROM users WHERE username = 'user82' AND password = 'pass82',0
SELECT user_id FROM sessions WHERE session_id = 'sess_63795' AND expire_date > NOW(),0
SELECT salt FROM users WHERE username = 'user88',0
SELECT * FROM posts WHERE id = 56 AND (SELECT CASE WHEN (1=1) THEN pg_sleep(5) ELSE pg_sleep(0) END),1
SELECT * FROM posts WHERE id = 63,0
SELECT salt FROM users WHERE username = 'user30',0
SELECT * FROM users WHERE username = '' OR '1'='1' -- AND password = 'pass16',1
SELECT salt FROM users WHERE username = 'user99',0
SELECT * FROM users WHERE username = 'user11' AND password = 'pass11',0
SELECT * FROM users WHERE username = 'user97' AND (SELECT CASE WHEN (username='admin') THEN pg_sleep(5) ELSE pg_sleep(0) END),1
SELECT * FROM posts WHERE id = 13 OR '1'='1' --,1
SELECT user_id FROM sessions WHERE session_id = 'sess_34555' AND expire_date > NOW(),0
SELECT * FROM posts WHERE id = 79 AND (SELECT CASE WHEN (1=1) THEN pg_sleep(5) ELSE pg_sleep(0) END),1
"SELECT title, content, creation_date, category_name, id
       FROM posts
       WHERE 1=1
         AND ('title178' IS NULL OR title LIKE '%title178%')
         AND ('None' IS NULL OR category_name = 'None')
         AND ('2023-01-01' IS NULL OR creation_date >= '2023-01-01')
         AND ('2023-12-31' IS NULL OR creation_date <= '2023-12-31')",0
"SELECT * FROM users WHERE username = 'user23' UNION SELECT username, password FROM admins --",1
SELECT salt FROM users WHERE username = 'user64',0
SELECT * FROM users WHERE username = 'user52' AND password = 'pass52',0
"SELECT title, content, creation_date, category_name, id
       FROM posts
       WHERE 1=1
         AND ('title765' IS NULL OR title LIKE '%title765%')
         AND ('None' IS NULL OR category_name = 'None')
         AND ('2023-01-01' IS NULL OR creation_date >= '2023-01-01')
         AND ('2023-12-31' IS NULL OR creation_date <= '2023-12-31')",0
DELETE FROM posts WHERE id = 56,0
SELECT salt FROM users WHERE username = 'user82',0
DELETE FROM posts WHERE id = 79,0
DELETE FROM posts WHERE id = 27,0
SELECT * FROM users WHERE username = 'user62' AND password = 'pass62',0
SELECT * FROM sessions WHERE session_id = '' OR '1'='1' -- AND expire_date > NOW(),1
SELECT user_id FROM sessions WHERE session_id = 'sess_59974' AND expire_date > NOW(),0
SELECT * FROM users WHERE username = 'user42' AND (SELECT CASE WHEN (username='admin') THEN pg_sleep(5) ELSE pg_sleep(0) END),1
SELECT salt FROM users WHERE username = 'user44',0
"SELECT * FROM users WHERE username = 'user38' UNION SELECT username, password FROM admins --",1
"SELECT id FROM sessions WHERE session_id = 'sess_68345' UNION SELECT id, role FROM admins --",1
SELECT * FROM posts WHERE id = 27 OR '1'='1' --,1
"SELECT * FROM users WHERE username = 'user29' UNION SELECT username, password FROM admins --",1
SELECT * FROM posts WHERE id = 43,0
SELECT * FROM users WHERE username = '' OR '1'='1' -- AND password = 'pass48',1
SELECT * FROM users WHERE username = 'user19' AND (SELECT CASE WHEN (username='admin') THEN pg_sleep(5) ELSE pg_sleep(0) END),1
SELECT * FROM users WHERE username = 'user74' AND password = 'pass74',0
DELETE FROM posts WHERE id = 26,0
SELECT user_id FROM sessions WHERE session_id = 'sess_37843' AND expire_date > NOW(),0
"SELECT title, content, creation_date, category_name, id
       FROM posts
       WHERE 1=1
         AND ('title353' IS NULL OR title LIKE '%title353%')
         AND ('sports' IS NULL OR category_name = 'sports')
         AND ('2023-01-01' IS NULL OR creation_date >= '2023-01-01')
         AND ('2023-12-31' IS NULL OR creation_date <= '2023-12-31')",0
SELECT * FROM sessions WHERE session_id = '' OR '1'='1' -- AND expire_date > NOW(),1
"SELECT title, content, creation_date, category_name, id
       FROM posts
       WHERE 1=1
         AND ('title438' IS NULL OR title LIKE '%title438%')
         AND ('tech' IS NULL OR category_name = 'tech')
         AND ('2023-01-01' IS NULL OR creation_date >= '2023-01-01')
         AND ('2023-12-31' IS NULL OR creation_date <= '2023-12-31')",0
SELECT * FROM posts WHERE id = 20,0
"SELECT id FROM sessions WHERE session_id = 'sess_63921' UNION SELECT id, role FROM admins --",1
SELECT * FROM posts WHERE id = 71 OR '1'='1' --,1
SELECT * FROM posts WHERE id = 13 AND (SELECT CASE WHEN (1=1) THEN pg_sleep(5) ELSE pg_sleep(0) END),1
SELECT * FROM users WHERE username = 'user67' AND password = 'pass67',0
SELECT * FROM users WHERE username = 'user61' AND password = 'pass61',0
DELETE FROM posts WHERE id = 71,0
DELETE FROM posts WHERE id = 94,0
SELECT * FROM posts WHERE id = 64 AND (SELECT CASE WHEN (1=1) THEN pg_sleep(5) ELSE pg_sleep(0) END),1
DELETE FROM posts WHERE id = 47,0
SELECT * FROM posts WHERE id = 62,0
DELETE FROM posts WHERE id = 11,0
"SELECT * FROM users WHERE username = 'user3' UNION SELECT username, password FROM admins --",1
SELECT * FROM posts WHERE id = 46 OR '1'='1' --,1
SELECT salt FROM users WHERE username = 'user64',0
DELETE FROM posts WHERE id = 27,0
DELETE FROM posts WHERE id = 64,0
SELECT * FROM users WHERE username = 'user52' AND password = 'pass52',0
SELECT * FROM users WHERE username = 'user21' AND (SELECT CASE WHEN (username='admin') THEN pg_sleep(5) ELSE pg_sleep(0) END),1
"SELECT title, content, creation_date, category_name, id
       FROM posts
       WHERE 1=1
         AND ('title294' IS NULL OR title LIKE '%title294%')
         AND ('None' IS NULL OR category_name = 'None')
         AND ('2023-01-01' IS NULL OR creation_date >= '2023-01-01')
         AND ('2023-12-31' IS NULL OR creation_date <= '2023-12-31')",0
"SELECT id FROM sessions WHERE session_id = 'sess_94834' UNION SELECT id, role FROM admins --",1
SELECT * FROM posts WHERE id = 47 AND (SELECT CASE WHEN (1=1) THEN pg_sleep(5) ELSE pg_sleep(0) END),1
SELECT * FROM sessions WHERE session_id = '' OR '1'='1' -- AND expire_date > NOW(),1
SELECT * FROM users WHERE username = '' OR '1'='1' -- AND password = 'pass85',1
SELECT * FROM sessions WHERE session_id = '' OR '1'='1' -- AND expire_date > NOW(),1
SELECT * FROM sessions WHERE session_id = '' OR '1'='1' -- AND expire_date > NOW(),1
SELECT * FROM posts WHERE id = 12,0
SELECT * FROM users WHERE username = 'user71' AND password = 'pass71',0
DELETE FROM posts WHERE id = 75,0
SELECT user_id FROM sessions WHERE session_id = 'sess_64085' AND expire_date > NOW(),0
SELECT salt FROM users WHERE username = 'user1',0
SELECT user_id FROM sessions WHERE session_id = 'sess_7912' AND expire_date > NOW(),0
"SELECT id FROM sessions WHERE session_id = 'sess_5898' UNION SELECT id, role FROM admins --",1
SELECT * FROM posts WHERE id = 55,0
SELECT * FROM users WHERE username = '' OR '1'='1' -- AND password = 'pass73',1
SELECT * FROM sessions WHERE session_id = 'sess_28141' AND (SELECT CASE WHEN (expire_date > NOW()) THEN pg_sleep(5) ELSE pg_sleep(0) END),1
SELECT user_id FROM sessions WHERE session_id = 'sess_1196' AND expire_date > NOW(),0
SELECT salt FROM users WHERE username = 'user59',0
SELECT * FROM posts WHERE id = 40 OR '1'='1' --,1
SELECT user_id FROM sessions WHERE session_id = 'sess_72642' AND expire_date > NOW(),0
SELECT * FROM posts WHERE id = 8 AND (SELECT CASE WHEN (1=1) THEN pg_sleep(5) ELSE pg_sleep(0) END),1
"SELECT id FROM sessions WHERE session_id = 'sess_36293' UNION SELECT id, role FROM admins --",1
DELETE FROM posts WHERE id = 76,0
SELECT * FROM posts WHERE id = 23 OR '1'='1' --,1
"SELECT id FROM sessions WHERE session_id = 'sess_22873' UNION SELECT id, role FROM admins --",1
SELECT salt FROM users WHERE username = 'user99',0
SELECT salt FROM users WHERE username = 'user81',0
SELECT * FROM users WHERE username = 'user72' AND password = 'pass72',0
"SELECT * FROM users WHERE username = 'user48' UNION SELECT username, password FROM admins --",1
