text,label
"INSERT INTO above (*) VALUES ('time', 'machine', 'traditional');",1
SELECT * FROM card WHERE '; EXEC xp_cmdshell('dir'); -- ORDER BY *;,1
INSERT INTO protect (play) VALUES ('safe');,0
"SELECT significant, mean FROM purpose WHERE EXISTS (SELECT 1 FROM purpose WHERE city = 47);",0
"INSERT INTO style (*) VALUES ('describe', 'author');",1
SELECT * FROM throw WHERE EXISTS (SELECT 1 FROM throw WHERE ' AND SLEEP(5)--);,1
"SELECT * FROM try GROUP BY however HAVING ' UNION SELECT NULL, username, password FROM admin --;",1
SELECT * FROM coach GROUP BY short HAVING '; DROP TABLE users; --;,1
"SELECT debate, young FROM deal WHERE several = 18 ORDER BY debate, young;",0
"SELECT * FROM agent WHERE EXISTS (SELECT 1 FROM agent WHERE ' UNION SELECT NULL, username, password FROM admin --);",1
SELECT * FROM also GROUP BY network HAVING ' AND SLEEP(5)--;,1
UPDATE material SET eight = 'get' WHERE write = 91;,0
SELECT doctor FROM imagine WHERE type = 32 ORDER BY doctor;,0
SELECT energy FROM explain GROUP BY around HAVING usually = 17;,0
SELECT theory FROM camera GROUP BY foreign HAVING possible = 92;,0
SELECT * FROM bad JOIN heavy ON ' AND SLEEP(5)-- WHERE ' OR 1=1 --;,1
INSERT INTO just (ten) VALUES ('crime');,0
"INSERT INTO political (*) VALUES ('material', 'current');",1
UPDATE maybe SET example = ' OR 1=1 -- WHERE ' OR 1=1 --;,1
"UPDATE back SET same = 'individual', few = 'half' WHERE remain = 71;",0
"INSERT INTO ever (*) VALUES ('leave', 'option', 'station');",1
INSERT INTO total (man) VALUES ('already');,0
"UPDATE impact SET theory = '; DROP TABLE users; --, business = '; DROP TABLE users; -- WHERE '; DROP TABLE users; --;",1
SELECT you FROM between WHERE yourself = 64;,0
"SELECT * FROM instead JOIN end ON ' UNION SELECT NULL, username, password FROM admin -- WHERE ' UNION SELECT NULL, username, password FROM admin --;",1
"UPDATE church SET young = ' UNION SELECT NULL, username, password FROM admin --, ground = ' AND SLEEP(5)-- WHERE ' UNION SELECT NULL, username, password FROM admin --;",1
"SELECT * FROM cut WHERE ' UNION SELECT NULL, username, password FROM admin --;",1
DELETE FROM draw WHERE compare = 28;,0
SELECT * FROM edge WHERE EXISTS (SELECT 1 FROM edge WHERE '; DROP TABLE users; --);,1
SELECT COUNT(hold) FROM majority WHERE somebody = 52;,0
"SELECT actually, arrive FROM old WHERE community = 75 ORDER BY actually, arrive;",0
"UPDATE soldier SET manager = '; EXEC xp_cmdshell('dir'); --, over = ' AND SLEEP(5)--, actually = '; DROP TABLE users; -- WHERE ' AND SLEEP(5)--;",1
"INSERT INTO card (level) VALUES ('crime', 'four');",0
"SELECT COUNT(*) FROM water WHERE ' UNION SELECT NULL, username, password FROM admin --;",1
SELECT COUNT(*) FROM event WHERE ' OR 1=1 --;,1
SELECT political FROM expert WHERE EXISTS (SELECT 1 FROM expert WHERE edge = 83);,0
"SELECT method, soldier FROM small WHERE speech = 78 ORDER BY method, soldier;",0
SELECT * FROM four WHERE '; DROP TABLE users; -- ORDER BY *;,1
"INSERT INTO truth (huge, attorney, player) VALUES ('turn');",0
DELETE FROM security WHERE among = 89;,0
SELECT * FROM north JOIN from ON ' AND SLEEP(5)-- WHERE ' AND SLEEP(5)--;,1
SELECT * FROM dinner WHERE ' OR 1=1 --;,1
DELETE FROM ready WHERE '; DROP TABLE users; --;,1
"UPDATE take SET whether = ' UNION SELECT NULL, username, password FROM admin --, two = '; EXEC xp_cmdshell('dir'); -- WHERE '; DROP TABLE users; --;",1
"UPDATE charge SET heart = 'yet', follow = 'candidate', least = 'report' WHERE name = 4;",0
"SELECT COUNT(artist, feeling) FROM ability WHERE professional = 52;",0
"UPDATE then SET check = 'buy', cost = 'chair', arm = 'seem' WHERE floor = 17;",0
SELECT necessary FROM thus JOIN none ON worker.staff = that.military WHERE language = 9;,0
"SELECT who, best FROM natural WHERE EXISTS (SELECT 1 FROM natural WHERE effort = 99);",0
SELECT language FROM imagine WHERE EXISTS (SELECT 1 FROM imagine WHERE daughter = 69);,0
DELETE FROM receive WHERE set = 49;,0
DELETE FROM through WHERE hotel = 60;,0
"UPDATE across SET memory = 'quickly', seek = 'upon', accept = 'friend' WHERE local = 5;",0
SELECT why FROM bring GROUP BY actually HAVING pressure = 81;,0
DELETE FROM building WHERE ' AND SLEEP(5)--;,1
"SELECT particularly, third, report FROM among GROUP BY capital HAVING while = 37;",0
SELECT detail FROM detail WHERE alone = 45;,0
"SELECT space, inside FROM that JOIN phone ON great.investment = energy.imagine WHERE forward = 76;",0
UPDATE book SET young = ' OR 1=1 -- WHERE ' OR 1=1 --;,1
"INSERT INTO officer (health, green) VALUES ('have', 'power', 'talk');",0
"SELECT other, somebody FROM beyond WHERE EXISTS (SELECT 1 FROM beyond WHERE heavy = 11);",0
SELECT * FROM only WHERE EXISTS (SELECT 1 FROM only WHERE '; DROP TABLE users; --);,1
"SELECT carry, project FROM similar GROUP BY yes HAVING approach = 8;",0
"UPDATE happen SET without = 'possible', loss = 'serve', city = 'listen' WHERE medical = 48;",0
"SELECT * FROM student WHERE ' UNION SELECT NULL, username, password FROM admin -- ORDER BY *;",1
"INSERT INTO example (*) VALUES ('nation', 'short', 'discuss');",1
DELETE FROM indicate WHERE close = 64;,0
"SELECT * FROM soon WHERE EXISTS (SELECT 1 FROM soon WHERE ' UNION SELECT NULL, username, password FROM admin --);",1
"UPDATE as SET such = 'public', woman = 'central' WHERE our = 75;",0
UPDATE lot SET huge = 'hair' WHERE family = 93;,0
SELECT * FROM really WHERE '; EXEC xp_cmdshell('dir'); --;,1
SELECT * FROM amount WHERE EXISTS (SELECT 1 FROM amount WHERE '; EXEC xp_cmdshell('dir'); --);,1
SELECT seek FROM another JOIN within ON rich.pay = letter.technology WHERE minute = 1;,0
"SELECT * FROM operation WHERE EXISTS (SELECT 1 FROM operation WHERE ' UNION SELECT NULL, username, password FROM admin --);",1
SELECT put FROM politics WHERE against = 99;,0
SELECT * FROM maintain WHERE EXISTS (SELECT 1 FROM maintain WHERE '; EXEC xp_cmdshell('dir'); --);,1
"SELECT federal, find, want FROM information WHERE process = 6;",0
"SELECT form, score FROM police GROUP BY test HAVING task = 99;",0
SELECT COUNT(*) FROM movement WHERE '; DROP TABLE users; --;,1
"DELETE FROM show WHERE ' UNION SELECT NULL, username, password FROM admin --;",1
SELECT COUNT(*) FROM throughout WHERE ' OR 1=1 --;,1
"INSERT INTO newspaper (history) VALUES ('inside', 'mind', 'sing');",0
"SELECT * FROM physical GROUP BY discuss HAVING ' UNION SELECT NULL, username, password FROM admin --;",1
"UPDATE material SET ready = ' UNION SELECT NULL, username, password FROM admin --, degree = ' OR 1=1 -- WHERE ' UNION SELECT NULL, username, password FROM admin --;",1
"SELECT * FROM art WHERE ' UNION SELECT NULL, username, password FROM admin -- ORDER BY *;",1
"SELECT lay, safe FROM where WHERE EXISTS (SELECT 1 FROM where WHERE none = 59);",0
"SELECT new, evidence, action FROM program WHERE compare = 44;",0
"UPDATE research SET spring = 'pressure', leg = 'common', bill = 'Congress' WHERE southern = 35;",0
SELECT dog FROM structure WHERE EXISTS (SELECT 1 FROM structure WHERE wrong = 59);,0
SELECT chair FROM beyond WHERE factor = 39 ORDER BY chair;,0
INSERT INTO near (*) VALUES ('town');,1
SELECT * FROM name JOIN activity ON '; DROP TABLE users; -- WHERE ' AND SLEEP(5)--;,1
SELECT after FROM try GROUP BY open HAVING better = 27;,0
"UPDATE professor SET identify = 'sea', no = 'style', use = 'successful' WHERE red = 97;",0
SELECT COUNT(*) FROM hundred WHERE ' OR 1=1 --;,1
"SELECT reduce, hard FROM manager GROUP BY deal HAVING not = 1;",0
UPDATE response SET indicate = 'through' WHERE would = 83;,0
DELETE FROM large WHERE at = 41;,0
"INSERT INTO everybody (*) VALUES ('top', 'let', 'vote');",1
INSERT INTO reality (ever) VALUES ('situation');,0
"SELECT COUNT(*) FROM we WHERE ' UNION SELECT NULL, username, password FROM admin --;",1
SELECT simply FROM effort WHERE president = 44 ORDER BY simply;,0
SELECT * FROM serious WHERE ' AND SLEEP(5)--;,1
SELECT COUNT(color) FROM join WHERE full = 82;,0
"SELECT interest, remain, best FROM chance WHERE EXISTS (SELECT 1 FROM chance WHERE make = 8);",0
DELETE FROM inside WHERE option = 99;,0
"UPDATE discuss SET first = ' UNION SELECT NULL, username, password FROM admin -- WHERE ' AND SLEEP(5)--;",1
"INSERT INTO program (effect) VALUES ('act', 'beautiful');",0
SELECT bag FROM conference WHERE EXISTS (SELECT 1 FROM conference WHERE when = 80);,0
DELETE FROM dog WHERE '; EXEC xp_cmdshell('dir'); --;,1
"SELECT cost, half, help FROM although JOIN else ON nature.wish = everybody.accept WHERE once = 97;",0
"SELECT world, sit FROM way WHERE food = 60;",0
SELECT * FROM according WHERE EXISTS (SELECT 1 FROM according WHERE '; EXEC xp_cmdshell('dir'); --);,1
SELECT * FROM also JOIN rule ON ' OR 1=1 -- WHERE ' AND SLEEP(5)--;,1
"SELECT TV, current, entire FROM take WHERE EXISTS (SELECT 1 FROM take WHERE pressure = 82);",0
DELETE FROM design WHERE ' OR 1=1 --;,1
SELECT white FROM different GROUP BY simple HAVING audience = 43;,0
"UPDATE shoulder SET rich = 'significant', research = 'participant' WHERE ago = 81;",0
SELECT * FROM recently WHERE ' OR 1=1 -- ORDER BY *;,1
SELECT * FROM common GROUP BY water HAVING '; DROP TABLE users; --;,1
"SELECT professional, our FROM see WHERE kind = 65 ORDER BY professional, our;",0
INSERT INTO impact (*) VALUES ('person');,1
SELECT * FROM life WHERE ' AND SLEEP(5)--;,1
"SELECT * FROM place WHERE ' UNION SELECT NULL, username, password FROM admin --;",1
"SELECT COUNT(we, collection) FROM owner WHERE long = 85;",0
"SELECT * FROM suggest WHERE ' UNION SELECT NULL, username, password FROM admin --;",1
"SELECT * FROM discussion WHERE ' UNION SELECT NULL, username, password FROM admin -- ORDER BY *;",1
SELECT * FROM share WHERE ' AND SLEEP(5)--;,1
DELETE FROM certain WHERE by = 17;,0
SELECT school FROM choice GROUP BY night HAVING sport = 64;,0
"UPDATE image SET house = '; EXEC xp_cmdshell('dir'); --, natural = ' AND SLEEP(5)-- WHERE '; DROP TABLE users; --;",1
SELECT * FROM them JOIN between ON ' AND SLEEP(5)-- WHERE '; EXEC xp_cmdshell('dir'); --;,1
UPDATE wall SET human = 'impact' WHERE dark = 34;,0
SELECT * FROM all WHERE ' AND SLEEP(5)--;,1
SELECT COUNT(*) FROM station WHERE '; DROP TABLE users; --;,1
SELECT * FROM quality JOIN chair ON ' OR 1=1 -- WHERE ' AND SLEEP(5)--;,1
UPDATE music SET whole = 'hospital' WHERE section = 87;,0
"INSERT INTO see (fight, threat) VALUES ('top', 'standard', 'source');",0
"SELECT station, tell FROM upon GROUP BY memory HAVING half = 53;",0
SELECT * FROM past WHERE '; EXEC xp_cmdshell('dir'); -- ORDER BY *;,1
DELETE FROM sister WHERE place = 90;,0
SELECT * FROM reason GROUP BY those HAVING '; DROP TABLE users; --;,1
INSERT INTO low (*) VALUES ('game');,1
"SELECT * FROM put JOIN matter ON ' UNION SELECT NULL, username, password FROM admin -- WHERE ' UNION SELECT NULL, username, password FROM admin --;",1
"SELECT * FROM out WHERE ' UNION SELECT NULL, username, password FROM admin --;",1
"SELECT * FROM specific GROUP BY general HAVING ' UNION SELECT NULL, username, password FROM admin --;",1
"INSERT INTO technology (choose, energy) VALUES ('first', 'soon', 'store');",0
SELECT COUNT(investment) FROM artist WHERE behind = 71;,0
SELECT COUNT(*) FROM garden WHERE ' OR 1=1 --;,1
"SELECT COUNT(*) FROM expert WHERE ' UNION SELECT NULL, username, password FROM admin --;",1
"SELECT * FROM evidence WHERE ' UNION SELECT NULL, username, password FROM admin --;",1
"UPDATE majority SET have = ' OR 1=1 --, pressure = '; EXEC xp_cmdshell('dir'); --, collection = '; DROP TABLE users; -- WHERE ' AND SLEEP(5)--;",1
"SELECT * FROM five WHERE ' UNION SELECT NULL, username, password FROM admin --;",1
SELECT COUNT(*) FROM bring WHERE '; EXEC xp_cmdshell('dir'); --;,1
SELECT player FROM especially WHERE model = 29;,0
"INSERT INTO gun (factor, tough) VALUES ('across');",0
"UPDATE foot SET get = 'million', city = 'crime' WHERE physical = 61;",0
"UPDATE value SET single = 'each', know = 'kid' WHERE condition = 26;",0
"SELECT * FROM vote JOIN leg ON ' UNION SELECT NULL, username, password FROM admin -- WHERE '; EXEC xp_cmdshell('dir'); --;",1
SELECT step FROM never WHERE EXISTS (SELECT 1 FROM never WHERE fight = 74);,0
DELETE FROM range WHERE '; EXEC xp_cmdshell('dir'); --;,1
SELECT * FROM outside WHERE EXISTS (SELECT 1 FROM outside WHERE '; EXEC xp_cmdshell('dir'); --);,1
"UPDATE product SET picture = ' UNION SELECT NULL, username, password FROM admin --, general = '; DROP TABLE users; --, throw = ' AND SLEEP(5)-- WHERE '; DROP TABLE users; --;",1
"SELECT difference, city FROM happen WHERE EXISTS (SELECT 1 FROM happen WHERE she = 69);",0
SELECT * FROM affect WHERE '; EXEC xp_cmdshell('dir'); -- ORDER BY *;,1
SELECT attorney FROM line WHERE EXISTS (SELECT 1 FROM line WHERE policy = 32);,0
DELETE FROM debate WHERE a = 64;,0
"UPDATE member SET worker = 'before', power = 'source' WHERE article = 1;",0
"INSERT INTO career (part, issue, box) VALUES ('happen', 'sign', 'what');",0
"SELECT * FROM method GROUP BY treatment HAVING ' UNION SELECT NULL, username, password FROM admin --;",1
SELECT * FROM need GROUP BY whole HAVING '; EXEC xp_cmdshell('dir'); --;,1
"SELECT kind, interest, instead FROM business JOIN reveal ON speak.look = strong.go WHERE us = 94;",0
"INSERT INTO machine (billion, significant, guess) VALUES ('fly', 'able');",0
SELECT position FROM total GROUP BY just HAVING goal = 13;,0
"UPDATE ground SET style = 'occur', with = 'serious' WHERE sometimes = 5;",0
"SELECT * FROM bit WHERE ' UNION SELECT NULL, username, password FROM admin -- ORDER BY *;",1
"SELECT COUNT(partner, sport) FROM dark WHERE cold = 43;",0
SELECT * FROM election WHERE '; EXEC xp_cmdshell('dir'); --;,1
DELETE FROM assume WHERE '; EXEC xp_cmdshell('dir'); --;,1
"SELECT * FROM customer GROUP BY what HAVING ' UNION SELECT NULL, username, password FROM admin --;",1
SELECT COUNT(*) FROM picture WHERE '; EXEC xp_cmdshell('dir'); --;,1
"INSERT INTO husband (*) VALUES ('current', 'wall', 'large');",1
"SELECT COUNT(suggest, matter) FROM believe WHERE book = 12;",0
"SELECT go, gas FROM season JOIN visit ON step.much = choice.more WHERE yard = 49;",0
"SELECT * FROM Congress GROUP BY part HAVING ' UNION SELECT NULL, username, password FROM admin --;",1
SELECT * FROM whether WHERE ' AND SLEEP(5)-- ORDER BY *;,1
SELECT * FROM could WHERE EXISTS (SELECT 1 FROM could WHERE ' OR 1=1 --);,1
SELECT * FROM authority GROUP BY model HAVING ' AND SLEEP(5)--;,1
SELECT other FROM statement WHERE type = 12;,0
"SELECT firm, think, already FROM up WHERE note = 60;",0
SELECT red FROM while JOIN red ON leader.establish = cultural.perform WHERE bank = 3;,0
"SELECT year, voice, next FROM movie WHERE western = 79 ORDER BY year, voice, next;",0
DELETE FROM store WHERE nor = 13;,0
SELECT pretty FROM buy WHERE EXISTS (SELECT 1 FROM buy WHERE or = 4);,0
SELECT * FROM return JOIN put ON '; EXEC xp_cmdshell('dir'); -- WHERE ' AND SLEEP(5)--;,1
SELECT * FROM total GROUP BY hot HAVING '; DROP TABLE users; --;,1
SELECT * FROM market WHERE ' AND SLEEP(5)-- ORDER BY *;,1
"UPDATE staff SET kitchen = ' AND SLEEP(5)--, life = '; DROP TABLE users; -- WHERE ' OR 1=1 --;",1
SELECT * FROM drug WHERE ' OR 1=1 --;,1
"SELECT care, best FROM all WHERE EXISTS (SELECT 1 FROM all WHERE green = 88);",0
DELETE FROM political WHERE ' OR 1=1 --;,1
"UPDATE speech SET finish = ' OR 1=1 --, age = '; EXEC xp_cmdshell('dir'); -- WHERE ' OR 1=1 --;",1
"SELECT * FROM imagine WHERE ' UNION SELECT NULL, username, password FROM admin --;",1
SELECT * FROM performance WHERE '; EXEC xp_cmdshell('dir'); -- ORDER BY *;,1
"SELECT * FROM education WHERE ' UNION SELECT NULL, username, password FROM admin --;",1
SELECT quite FROM myself WHERE EXISTS (SELECT 1 FROM myself WHERE room = 78);,0
"SELECT teach, wear, pick FROM spring WHERE EXISTS (SELECT 1 FROM spring WHERE health = 98);",0
SELECT * FROM young JOIN rather ON '; DROP TABLE users; -- WHERE ' OR 1=1 --;,1
INSERT INTO worry (week) VALUES ('up');,0
SELECT COUNT(answer) FROM fly WHERE soldier = 52;,0
"SELECT alone, rich, piece FROM cause WHERE EXISTS (SELECT 1 FROM cause WHERE city = 85);",0
SELECT * FROM say WHERE ' OR 1=1 -- ORDER BY *;,1
SELECT * FROM between WHERE ' OR 1=1 --;,1
SELECT * FROM third GROUP BY development HAVING ' OR 1=1 --;,1
SELECT COUNT(*) FROM field WHERE ' AND SLEEP(5)--;,1
"SELECT media, take, however FROM central WHERE reality = 86 ORDER BY media, take, however;",0
"SELECT apply, claim, sign FROM require GROUP BY stay HAVING but = 1;",0
"SELECT trial, look FROM drug GROUP BY political HAVING know = 44;",0
SELECT * FROM care GROUP BY deal HAVING ' AND SLEEP(5)--;,1
SELECT * FROM president WHERE ' OR 1=1 --;,1
SELECT COUNT(*) FROM lose WHERE '; EXEC xp_cmdshell('dir'); --;,1
SELECT than FROM yet JOIN on ON cost.fight = peace.worry WHERE director = 19;,0
"SELECT COUNT(term, different) FROM which WHERE perform = 23;",0
SELECT * FROM color WHERE '; EXEC xp_cmdshell('dir'); --;,1
INSERT INTO need (cut) VALUES ('peace');,0
"SELECT natural, money FROM somebody WHERE EXISTS (SELECT 1 FROM somebody WHERE right = 54);",0
"SELECT * FROM clear WHERE ' UNION SELECT NULL, username, password FROM admin --;",1
"SELECT say, say FROM certain JOIN peace ON against.move = born.car WHERE politics = 71;",0
SELECT * FROM material WHERE ' OR 1=1 --;,1
"SELECT COUNT(by, both, hear) FROM enter WHERE agent = 19;",0
SELECT trade FROM mouth GROUP BY tend HAVING itself = 41;,0
SELECT * FROM blue WHERE ' OR 1=1 --;,1
"SELECT COUNT(claim, region) FROM interview WHERE high = 91;",0
SELECT COUNT(increase) FROM meet WHERE picture = 21;,0
DELETE FROM again WHERE perform = 44;,0
"INSERT INTO nation (*) VALUES ('require', 'card', 'remain');",1
"SELECT something, test FROM year WHERE EXISTS (SELECT 1 FROM year WHERE charge = 26);",0
"UPDATE I SET mother = ' AND SLEEP(5)--, begin = ' AND SLEEP(5)--, agent = '; DROP TABLE users; -- WHERE ' UNION SELECT NULL, username, password FROM admin --;",1
SELECT * FROM as GROUP BY food HAVING '; EXEC xp_cmdshell('dir'); --;,1
DELETE FROM single WHERE approach = 42;,0
"UPDATE hundred SET administration = '; DROP TABLE users; --, kid = '; DROP TABLE users; -- WHERE '; DROP TABLE users; --;",1
SELECT * FROM response GROUP BY machine HAVING '; EXEC xp_cmdshell('dir'); --;,1
SELECT * FROM talk WHERE ' OR 1=1 --;,1
DELETE FROM available WHERE commercial = 53;,0
"INSERT INTO somebody (officer, for, seven) VALUES ('history', 'population');",0
SELECT six FROM very WHERE EXISTS (SELECT 1 FROM very WHERE challenge = 47);,0
"INSERT INTO on (*) VALUES ('bad', 'life');",1
SELECT * FROM stop WHERE '; DROP TABLE users; -- ORDER BY *;,1
"SELECT particular, network, decision FROM month WHERE successful = 88 ORDER BY particular, network, decision;",0
DELETE FROM cover WHERE across = 45;,0
SELECT * FROM adult GROUP BY for HAVING '; EXEC xp_cmdshell('dir'); --;,1
"SELECT tonight, sister FROM assume WHERE something = 54 ORDER BY tonight, sister;",0
SELECT * FROM here WHERE '; EXEC xp_cmdshell('dir'); --;,1
"SELECT * FROM way WHERE ' UNION SELECT NULL, username, password FROM admin --;",1
"UPDATE agent SET direction = 'read', visit = 'space', figure = 'can' WHERE expert = 7;",0
"UPDATE call SET similar = 'develop', within = 'dark', work = 'answer' WHERE write = 97;",0
"INSERT INTO father (*) VALUES ('them', 'one');",1
SELECT * FROM safe WHERE EXISTS (SELECT 1 FROM safe WHERE ' AND SLEEP(5)--);,1
"UPDATE indicate SET industry = 'training', heart = 'body', light = 'opportunity' WHERE including = 72;",0
INSERT INTO raise (*) VALUES ('week');,1
"INSERT INTO sell (arm, yet) VALUES ('six', 'treat', 'shake');",0
SELECT * FROM eye WHERE ' OR 1=1 -- ORDER BY *;,1
SELECT COUNT(*) FROM will WHERE '; DROP TABLE users; --;,1
"SELECT COUNT(risk, example) FROM situation WHERE in = 78;",0
SELECT * FROM a WHERE '; EXEC xp_cmdshell('dir'); --;,1
"DELETE FROM big WHERE ' UNION SELECT NULL, username, password FROM admin --;",1
UPDATE reason SET exist = ' AND SLEEP(5)-- WHERE '; EXEC xp_cmdshell('dir'); --;,1
SELECT write FROM hair JOIN hit ON work.network = result.bank WHERE rise = 88;,0
"UPDATE development SET to = 'exactly', compare = 'drug', tell = 'best' WHERE impact = 10;",0
DELETE FROM professional WHERE two = 40;,0
SELECT * FROM daughter WHERE EXISTS (SELECT 1 FROM daughter WHERE ' OR 1=1 --);,1
"SELECT make, situation FROM rock WHERE dinner = 50;",0
SELECT * FROM professional GROUP BY wide HAVING ' OR 1=1 --;,1
SELECT choice FROM bill GROUP BY table HAVING carry = 36;,0
SELECT * FROM federal GROUP BY development HAVING ' AND SLEEP(5)--;,1
SELECT cost FROM business JOIN strong ON pass.remain = talk.short WHERE indicate = 70;,0
"SELECT * FROM evidence WHERE ' UNION SELECT NULL, username, password FROM admin -- ORDER BY *;",1
SELECT film FROM build WHERE EXISTS (SELECT 1 FROM build WHERE community = 7);,0
SELECT COUNT(camera) FROM watch WHERE pressure = 50;,0
SELECT prevent FROM loss JOIN week ON institution.thank = specific.spend WHERE work = 89;,0
SELECT * FROM PM WHERE ' OR 1=1 -- ORDER BY *;,1
SELECT * FROM those WHERE '; EXEC xp_cmdshell('dir'); --;,1
"UPDATE table SET fill = ' UNION SELECT NULL, username, password FROM admin --, those = '; EXEC xp_cmdshell('dir'); -- WHERE '; DROP TABLE users; --;",1
DELETE FROM hotel WHERE success = 19;,0
"INSERT INTO movement (behind, quickly, because) VALUES ('draw');",0
SELECT * FROM stage GROUP BY exist HAVING '; EXEC xp_cmdshell('dir'); --;,1
SELECT whole FROM cut JOIN quality ON development.source = take.recently WHERE main = 49;,0
SELECT * FROM rather WHERE ' OR 1=1 --;,1
SELECT * FROM where JOIN fear ON '; EXEC xp_cmdshell('dir'); -- WHERE '; DROP TABLE users; --;,1
SELECT * FROM require WHERE EXISTS (SELECT 1 FROM require WHERE '; EXEC xp_cmdshell('dir'); --);,1
"SELECT COUNT(page, four, teach) FROM other WHERE need = 44;",0
SELECT idea FROM special JOIN society ON part.American = reach.well WHERE state = 38;,0
SELECT * FROM wrong WHERE EXISTS (SELECT 1 FROM wrong WHERE '; DROP TABLE users; --);,1
"SELECT peace, wonder, drop FROM glass WHERE edge = 19 ORDER BY peace, wonder, drop;",0
"SELECT COUNT(buy, per) FROM past WHERE treat = 83;",0
"SELECT it, water FROM moment WHERE consumer = 76 ORDER BY it, water;",0
"SELECT * FROM especially WHERE EXISTS (SELECT 1 FROM especially WHERE ' UNION SELECT NULL, username, password FROM admin --);",1
"UPDATE gas SET tax = ' AND SLEEP(5)--, hotel = '; DROP TABLE users; --, address = '; EXEC xp_cmdshell('dir'); -- WHERE ' AND SLEEP(5)--;",1
SELECT serve FROM hospital GROUP BY move HAVING course = 84;,0
"UPDATE wide SET collection = 'board', many = 'public', likely = 'edge' WHERE think = 4;",0
"INSERT INTO because (*) VALUES ('six', 'anything', 'bank');",1
"SELECT COUNT(speak, list, behavior) FROM assume WHERE way = 96;",0
"INSERT INTO almost (*) VALUES ('begin', 'contain', 'during');",1
"SELECT even, myself, population FROM husband JOIN daughter ON common.town = yeah.why WHERE camera = 95;",0
UPDATE compare SET risk = 'marriage' WHERE bar = 66;,0
"SELECT garden, from FROM public WHERE EXISTS (SELECT 1 FROM public WHERE season = 99);",0
"SELECT compare, over, administration FROM three JOIN while ON language.early = response.unit WHERE area = 74;",0
SELECT * FROM most GROUP BY ago HAVING ' OR 1=1 --;,1
"SELECT * FROM employee JOIN stop ON ' OR 1=1 -- WHERE ' UNION SELECT NULL, username, password FROM admin --;",1
"SELECT style, view, type FROM so JOIN hear ON individual.community = part.great WHERE natural = 41;",0
"INSERT INTO fast (safe, along, may) VALUES ('statement', 'memory');",0
"SELECT COUNT(describe, participant) FROM collection WHERE second = 54;",0
"UPDATE table SET once = '; DROP TABLE users; --, turn = ' AND SLEEP(5)-- WHERE ' OR 1=1 --;",1
SELECT identify FROM site JOIN reality ON before.leave = short.ten WHERE success = 47;,0
"SELECT concern, turn, grow FROM before WHERE truth = 25 ORDER BY concern, turn, grow;",0
SELECT win FROM coach WHERE EXISTS (SELECT 1 FROM coach WHERE capital = 39);,0
SELECT * FROM serious WHERE ' OR 1=1 --;,1
"INSERT INTO front (*) VALUES ('decision', 'image');",1
"UPDATE able SET class = 'head', environmental = 'son', Congress = 'knowledge' WHERE such = 48;",0
"UPDATE recent SET water = ' AND SLEEP(5)--, more = ' UNION SELECT NULL, username, password FROM admin --, rate = ' UNION SELECT NULL, username, password FROM admin -- WHERE ' AND SLEEP(5)--;",1
SELECT * FROM purpose JOIN institution ON '; EXEC xp_cmdshell('dir'); -- WHERE ' AND SLEEP(5)--;,1
SELECT * FROM will WHERE ' OR 1=1 --;,1
"SELECT two, hair, charge FROM easy WHERE EXISTS (SELECT 1 FROM easy WHERE building = 8);",0
"SELECT continue, cause FROM medical WHERE director = 88;",0
SELECT * FROM teacher GROUP BY water HAVING ' OR 1=1 --;,1
"SELECT relationship, pay, others FROM good WHERE EXISTS (SELECT 1 FROM good WHERE face = 14);",0
"SELECT listen, responsibility, allow FROM effort WHERE EXISTS (SELECT 1 FROM effort WHERE send = 57);",0
"INSERT INTO realize (*) VALUES ('technology', 'sort');",1
SELECT * FROM hard WHERE ' OR 1=1 -- ORDER BY *;,1
"DELETE FROM choice WHERE ' UNION SELECT NULL, username, password FROM admin --;",1
"UPDATE time SET whatever = 'bit', government = 'despite', realize = 'appear' WHERE best = 72;",0
SELECT * FROM music GROUP BY identify HAVING ' AND SLEEP(5)--;,1
SELECT * FROM relate GROUP BY decision HAVING ' AND SLEEP(5)--;,1
SELECT COUNT(*) FROM action WHERE '; EXEC xp_cmdshell('dir'); --;,1
"SELECT COUNT(radio, part) FROM detail WHERE Mrs = 10;",0
SELECT * FROM live JOIN remain ON ' AND SLEEP(5)-- WHERE '; EXEC xp_cmdshell('dir'); --;,1
"SELECT COUNT(*) FROM money WHERE ' UNION SELECT NULL, username, password FROM admin --;",1
DELETE FROM probably WHERE measure = 4;,0
"SELECT student, put, admit FROM push WHERE both = 3 ORDER BY student, put, admit;",0
SELECT * FROM wide WHERE '; DROP TABLE users; -- ORDER BY *;,1
"SELECT fine, fall FROM door WHERE cost = 14 ORDER BY fine, fall;",0
SELECT * FROM discover WHERE '; DROP TABLE users; --;,1
DELETE FROM exist WHERE '; DROP TABLE users; --;,1
DELETE FROM fight WHERE so = 10;,0
"SELECT COUNT(those, at, system) FROM gun WHERE community = 61;",0
SELECT * FROM return WHERE EXISTS (SELECT 1 FROM return WHERE ' OR 1=1 --);,1
DELETE FROM anything WHERE '; EXEC xp_cmdshell('dir'); --;,1
"INSERT INTO charge (*) VALUES ('relate', 'recent');",1
SELECT * FROM hand JOIN pay ON '; DROP TABLE users; -- WHERE '; EXEC xp_cmdshell('dir'); --;,1
DELETE FROM child WHERE '; DROP TABLE users; --;,1
