text,label
"SELECT * FROM orders WHERE order_id = 473 UNION ALL SELECT NULL, NULL, table_name FROM information_schema.tables;",1
SELECT name FROM employees WHERE id = 66;,0
SELECT * FROM orders WHERE order_id = 148;,0
"SELECT * FROM orders WHERE order_id = 523 UNION ALL SELECT NULL, NULL, table_name FROM information_schema.tables;",1
SELECT * FROM accounts WHERE email = 'user95@example.com';,0
"SELECT * FROM orders WHERE order_id = 121 UNION ALL SELECT NULL, NULL, table_name FROM information_schema.tables;",1
SELECT * FROM accounts WHERE email = 'user69@example.com';,0
SELECT name FROM employees WHERE id = 9;,0
"SELECT * FROM orders WHERE order_id = 908 UNION ALL SELECT NULL, NULL, table_name FROM information_schema.tables;",1
"SELECT * FROM orders WHERE order_id = 865 UNION ALL SELECT NULL, NULL, table_name FROM information_schema.tables;",1
SELECT * FROM orders WHERE order_id = 368;,0
SELECT * FROM accounts WHERE email = 'user35@example.com';,0
SELECT * FROM orders WHERE order_id = 963;,0
SELECT name FROM employees WHERE id = 52;,0
SELECT * FROM accounts WHERE email = 'user48@example.com';,0
SELECT * FROM users WHERE username = 'user' AND password = '' OR '2'='4';,1
"SELECT * FROM orders WHERE order_id = 178 UNION ALL SELECT NULL, NULL, table_name FROM information_schema.tables;",1
"SELECT * FROM orders WHERE order_id = 720 UNION ALL SELECT NULL, NULL, table_name FROM information_schema.tables;",1
SELECT * FROM orders WHERE order_id = 501;,0
"SELECT * FROM orders WHERE order_id = 858 UNION ALL SELECT NULL, NULL, table_name FROM information_schema.tables;",1
SELECT * FROM orders WHERE order_id = 667;,0
SELECT * FROM accounts WHERE email = 'user60@example.com';,0
"SELECT * FROM orders WHERE order_id = 999 UNION ALL SELECT NULL, NULL, table_name FROM information_schema.tables;",1
"SELECT * FROM orders WHERE order_id = 788 UNION ALL SELECT NULL, NULL, table_name FROM information_schema.tables;",1
SELECT * FROM users WHERE username = 'user' AND password = '' OR '4'='10';,1
"SELECT * FROM orders WHERE order_id = 541 UNION ALL SELECT NULL, NULL, table_name FROM information_schema.tables;",1
SELECT * FROM orders WHERE order_id = 380;,0
SELECT * FROM orders WHERE order_id = 865;,0
"SELECT * FROM orders WHERE order_id = 688 UNION ALL SELECT NULL, NULL, table_name FROM information_schema.tables;",1
SELECT * FROM orders WHERE order_id = 789;,0
SELECT * FROM orders WHERE order_id = 268;,0
SELECT * FROM users WHERE username = 'user' AND password = '' OR '5'='6';,1
"SELECT * FROM orders WHERE order_id = 211 UNION ALL SELECT NULL, NULL, table_name FROM information_schema.tables;",1
"SELECT * FROM orders WHERE order_id = 691 UNION ALL SELECT NULL, NULL, table_name FROM information_schema.tables;",1
"SELECT * FROM orders WHERE order_id = 331 UNION ALL SELECT NULL, NULL, table_name FROM information_schema.tables;",1
SELECT * FROM orders WHERE order_id = 185;,0
"SELECT * FROM orders WHERE order_id = 521 UNION ALL SELECT NULL, NULL, table_name FROM information_schema.tables;",1
SELECT * FROM orders WHERE order_id = 753;,0
"SELECT * FROM orders WHERE order_id = 167 UNION ALL SELECT NULL, NULL, table_name FROM information_schema.tables;",1
SELECT * FROM orders WHERE order_id = 433;,0
"SELECT * FROM orders WHERE order_id = 736 UNION ALL SELECT NULL, NULL, table_name FROM information_schema.tables;",1
SELECT * FROM users WHERE username = 'user' AND password = '' OR '8'='4';,1
SELECT * FROM orders WHERE order_id = 713;,0
"SELECT * FROM orders WHERE order_id = 123 UNION ALL SELECT NULL, NULL, table_name FROM information_schema.tables;",1
SELECT * FROM accounts WHERE email = 'user63@example.com';,0
"SELECT * FROM orders WHERE order_id = 250 UNION ALL SELECT NULL, NULL, table_name FROM information_schema.tables;",1
SELECT name FROM employees WHERE id = 14 AND 1=1;,1
"SELECT * FROM orders WHERE order_id = 398 UNION ALL SELECT NULL, NULL, table_name FROM information_schema.tables;",1
SELECT name FROM employees WHERE id = 33;,0
"SELECT * FROM orders WHERE order_id = 581 UNION ALL SELECT NULL, NULL, table_name FROM information_schema.tables;",1
SELECT * FROM orders WHERE order_id = 567;,0
SELECT name FROM employees WHERE id = 58;,0
SELECT name FROM employees WHERE id = 76 AND 1=1;,1
SELECT * FROM orders WHERE order_id = 331;,0
SELECT * FROM orders WHERE order_id = 235;,0
"SELECT * FROM orders WHERE order_id = 995 UNION ALL SELECT NULL, NULL, table_name FROM information_schema.tables;",1
SELECT * FROM orders WHERE order_id = 662;,0
"SELECT * FROM orders WHERE order_id = 472 UNION ALL SELECT NULL, NULL, table_name FROM information_schema.tables;",1
SELECT * FROM orders WHERE order_id = 776;,0
"SELECT * FROM orders WHERE order_id = 604 UNION ALL SELECT NULL, NULL, table_name FROM information_schema.tables;",1
SELECT * FROM users WHERE id = 3;,0
SELECT * FROM orders WHERE order_id = 659;,0
SELECT * FROM accounts WHERE email = 'user2@example.com';,0
SELECT * FROM orders WHERE order_id = 792;,0
"SELECT * FROM orders WHERE order_id = 454 UNION ALL SELECT NULL, NULL, table_name FROM information_schema.tables;",1
SELECT * FROM orders WHERE order_id = 190;,0
"SELECT * FROM orders WHERE order_id = 528 UNION ALL SELECT NULL, NULL, table_name FROM information_schema.tables;",1
"SELECT * FROM orders WHERE order_id = 343 UNION ALL SELECT NULL, NULL, table_name FROM information_schema.tables;",1
SELECT * FROM orders WHERE order_id = 493;,0
SELECT * FROM orders WHERE order_id = 531;,0
SELECT * FROM orders WHERE order_id = 848;,0
"SELECT * FROM orders WHERE order_id = 222 UNION ALL SELECT NULL, NULL, table_name FROM information_schema.tables;",1
SELECT * FROM orders WHERE order_id = 249;,0
"SELECT * FROM orders WHERE order_id = 996 UNION ALL SELECT NULL, NULL, table_name FROM information_schema.tables;",1
"SELECT * FROM orders WHERE order_id = 887 UNION ALL SELECT NULL, NULL, table_name FROM information_schema.tables;",1
SELECT * FROM orders WHERE order_id = 500;,0
SELECT name FROM employees WHERE id = 68 AND 1=1;,1
"SELECT * FROM orders WHERE order_id = 654 UNION ALL SELECT NULL, NULL, table_name FROM information_schema.tables;",1
SELECT * FROM orders WHERE order_id = 360;,0
SELECT * FROM accounts WHERE email = 'user98@example.com';,0
"SELECT * FROM orders WHERE order_id = 261 UNION ALL SELECT NULL, NULL, table_name FROM information_schema.tables;",1
SELECT * FROM orders WHERE order_id = 136;,0
SELECT * FROM users WHERE id = 25;,0
"SELECT * FROM orders WHERE order_id = 141 UNION ALL SELECT NULL, NULL, table_name FROM information_schema.tables;",1
SELECT name FROM employees WHERE id = 99;,0
"SELECT * FROM orders WHERE order_id = 812 UNION ALL SELECT NULL, NULL, table_name FROM information_schema.tables;",1
SELECT name FROM employees WHERE id = 25;,0
SELECT * FROM orders WHERE order_id = 569;,0
SELECT * FROM orders WHERE order_id = 673;,0
"SELECT * FROM orders WHERE order_id = 386 UNION ALL SELECT NULL, NULL, table_name FROM information_schema.tables;",1
SELECT * FROM orders WHERE order_id = 942;,0
"SELECT * FROM orders WHERE order_id = 936 UNION ALL SELECT NULL, NULL, table_name FROM information_schema.tables;",1
"SELECT * FROM orders WHERE order_id = 112 UNION ALL SELECT NULL, NULL, table_name FROM information_schema.tables;",1
"SELECT * FROM orders WHERE order_id = 980 UNION ALL SELECT NULL, NULL, table_name FROM information_schema.tables;",1
SELECT name FROM employees WHERE id = 87 AND 1=1;,1
SELECT * FROM orders WHERE order_id = 549;,0
SELECT * FROM users WHERE id = 71;,0
SELECT name FROM employees WHERE id = 33 AND 1=1;,1
"SELECT * FROM orders WHERE order_id = 726 UNION ALL SELECT NULL, NULL, table_name FROM information_schema.tables;",1
SELECT * FROM orders WHERE order_id = 702;,0
SELECT name FROM employees WHERE id = 11;,0
"SELECT * FROM orders WHERE order_id = 148 UNION ALL SELECT NULL, NULL, table_name FROM information_schema.tables;",1
"SELECT * FROM orders WHERE order_id = 478 UNION ALL SELECT NULL, NULL, table_name FROM information_schema.tables;",1
SELECT * FROM orders WHERE order_id = 439;,0
SELECT * FROM orders WHERE order_id = 665;,0
SELECT * FROM orders WHERE order_id = 290;,0
"SELECT * FROM orders WHERE order_id = 418 UNION ALL SELECT NULL, NULL, table_name FROM information_schema.tables;",1
SELECT * FROM orders WHERE order_id = 754;,0
SELECT * FROM users WHERE id = 77;,0
"SELECT * FROM orders WHERE order_id = 484 UNION ALL SELECT NULL, NULL, table_name FROM information_schema.tables;",1
"SELECT * FROM orders WHERE order_id = 851 UNION ALL SELECT NULL, NULL, table_name FROM information_schema.tables;",1
SELECT * FROM orders WHERE order_id = 265;,0
SELECT * FROM orders WHERE order_id = 687;,0
"SELECT * FROM orders WHERE order_id = 669 UNION ALL SELECT NULL, NULL, table_name FROM information_schema.tables;",1
SELECT * FROM users WHERE id = 59;,0
SELECT * FROM users WHERE username = 'user' AND password = '' OR '4'='8';,1
SELECT * FROM orders WHERE order_id = 885;,0
SELECT name FROM employees WHERE id = 73;,0
"SELECT * FROM orders WHERE order_id = 703 UNION ALL SELECT NULL, NULL, table_name FROM information_schema.tables;",1
"SELECT * FROM orders WHERE order_id = 942 UNION ALL SELECT NULL, NULL, table_name FROM information_schema.tables;",1
SELECT * FROM orders WHERE order_id = 135;,0
"SELECT * FROM orders WHERE order_id = 824 UNION ALL SELECT NULL, NULL, table_name FROM information_schema.tables;",1
"SELECT * FROM orders WHERE order_id = 103 UNION ALL SELECT NULL, NULL, table_name FROM information_schema.tables;",1
SELECT * FROM orders WHERE order_id = 772;,0
"SELECT * FROM orders WHERE order_id = 648 UNION ALL SELECT NULL, NULL, table_name FROM information_schema.tables;",1
SELECT name FROM employees WHERE id = 62;,0
SELECT * FROM users WHERE id = 84;,0
SELECT * FROM orders WHERE order_id = 458;,0
SELECT * FROM orders WHERE order_id = 646;,0
"SELECT * FROM orders WHERE order_id = 912 UNION ALL SELECT NULL, NULL, table_name FROM information_schema.tables;",1
SELECT * FROM orders WHERE order_id = 658;,0
"SELECT * FROM orders WHERE order_id = 396 UNION ALL SELECT NULL, NULL, table_name FROM information_schema.tables;",1
SELECT * FROM orders WHERE order_id = 621;,0
"SELECT * FROM orders WHERE order_id = 870 UNION ALL SELECT NULL, NULL, table_name FROM information_schema.tables;",1
"SELECT * FROM orders WHERE order_id = 700 UNION ALL SELECT NULL, NULL, table_name FROM information_schema.tables;",1
"SELECT * FROM orders WHERE order_id = 666 UNION ALL SELECT NULL, NULL, table_name FROM information_schema.tables;",1
SELECT * FROM orders WHERE order_id = 207;,0
"SELECT * FROM orders WHERE order_id = 670 UNION ALL SELECT NULL, NULL, table_name FROM information_schema.tables;",1
"SELECT * FROM orders WHERE order_id = 766 UNION ALL SELECT NULL, NULL, table_name FROM information_schema.tables;",1
SELECT * FROM orders WHERE order_id = 554;,0
"SELECT * FROM orders WHERE order_id = 891 UNION ALL SELECT NULL, NULL, table_name FROM information_schema.tables;",1
"SELECT * FROM orders WHERE order_id = 212 UNION ALL SELECT NULL, NULL, table_name FROM information_schema.tables;",1
SELECT * FROM orders WHERE order_id = 725;,0
SELECT * FROM orders WHERE order_id = 288;,0
SELECT * FROM users WHERE username = 'user' AND password = '' OR '2'='10';,1
"SELECT * FROM orders WHERE order_id = 764 UNION ALL SELECT NULL, NULL, table_name FROM information_schema.tables;",1
SELECT * FROM orders WHERE order_id = 193;,0
SELECT * FROM orders WHERE order_id = 685;,0
SELECT * FROM accounts WHERE email = 'user97@example.com';,0
"SELECT * FROM orders WHERE order_id = 290 UNION ALL SELECT NULL, NULL, table_name FROM information_schema.tables;",1
SELECT * FROM orders WHERE order_id = 499;,0
SELECT * FROM orders WHERE order_id = 509;,0
"SELECT * FROM orders WHERE order_id = 986 UNION ALL SELECT NULL, NULL, table_name FROM information_schema.tables;",1
"SELECT * FROM orders WHERE order_id = 503 UNION ALL SELECT NULL, NULL, table_name FROM information_schema.tables;",1
"SELECT * FROM orders WHERE order_id = 144 UNION ALL SELECT NULL, NULL, table_name FROM information_schema.tables;",1
SELECT name FROM employees WHERE id = 4;,0
SELECT * FROM orders WHERE order_id = 469;,0
SELECT * FROM orders WHERE order_id = 313;,0
SELECT * FROM orders WHERE order_id = 918;,0
SELECT * FROM orders WHERE order_id = 825;,0
"SELECT * FROM orders WHERE order_id = 502 UNION ALL SELECT NULL, NULL, table_name FROM information_schema.tables;",1
SELECT * FROM orders WHERE order_id = 475;,0
SELECT * FROM orders WHERE order_id = 747;,0
SELECT * FROM orders WHERE order_id = 620;,0
SELECT name FROM employees WHERE id = 54;,0
"SELECT * FROM orders WHERE order_id = 834 UNION ALL SELECT NULL, NULL, table_name FROM information_schema.tables;",1
SELECT * FROM orders WHERE order_id = 481;,0
"SELECT * FROM orders WHERE order_id = 715 UNION ALL SELECT NULL, NULL, table_name FROM information_schema.tables;",1
SELECT * FROM orders WHERE order_id = 103;,0
SELECT * FROM accounts WHERE email = 'user72@example.com';,0
"SELECT * FROM orders WHERE order_id = 460 UNION ALL SELECT NULL, NULL, table_name FROM information_schema.tables;",1
"SELECT * FROM orders WHERE order_id = 586 UNION ALL SELECT NULL, NULL, table_name FROM information_schema.tables;",1
SELECT name FROM employees WHERE id = 72;,0
SELECT * FROM orders WHERE order_id = 795;,0
SELECT * FROM users WHERE username = 'user' AND password = '' OR '7'='8';,1
"SELECT * FROM orders WHERE order_id = 373 UNION ALL SELECT NULL, NULL, table_name FROM information_schema.tables;",1
"SELECT * FROM orders WHERE order_id = 165 UNION ALL SELECT NULL, NULL, table_name FROM information_schema.tables;",1
"SELECT * FROM orders WHERE order_id = 589 UNION ALL SELECT NULL, NULL, table_name FROM information_schema.tables;",1
"SELECT * FROM orders WHERE order_id = 399 UNION ALL SELECT NULL, NULL, table_name FROM information_schema.tables;",1
SELECT * FROM orders WHERE order_id = 371;,0
SELECT * FROM accounts WHERE email = 'user51@example.com';,0
SELECT * FROM orders WHERE order_id = 619;,0
"SELECT * FROM orders WHERE order_id = 641 UNION ALL SELECT NULL, NULL, table_name FROM information_schema.tables;",1
SELECT * FROM orders WHERE order_id = 923;,0
SELECT * FROM orders WHERE order_id = 432;,0
SELECT * FROM orders WHERE order_id = 612;,0
"SELECT * FROM orders WHERE order_id = 238 UNION ALL SELECT NULL, NULL, table_name FROM information_schema.tables;",1
SELECT * FROM orders WHERE order_id = 656;,0
SELECT * FROM accounts WHERE email = 'user8@example.com';,0
"SELECT * FROM orders WHERE order_id = 190 UNION ALL SELECT NULL, NULL, table_name FROM information_schema.tables;",1
SELECT * FROM orders WHERE order_id = 344;,0
SELECT * FROM orders WHERE order_id = 625;,0
SELECT name FROM employees WHERE id = 64 AND 1=1;,1
"SELECT * FROM orders WHERE order_id = 104 UNION ALL SELECT NULL, NULL, table_name FROM information_schema.tables;",1
SELECT name FROM employees WHERE id = 5;,0
SELECT * FROM orders WHERE order_id = 521;,0
"SELECT * FROM orders WHERE order_id = 198 UNION ALL SELECT NULL, NULL, table_name FROM information_schema.tables;",1
SELECT * FROM orders WHERE order_id = 298;,0
"SELECT * FROM orders WHERE order_id = 761 UNION ALL SELECT NULL, NULL, table_name FROM information_schema.tables;",1
"SELECT * FROM orders WHERE order_id = 451 UNION ALL SELECT NULL, NULL, table_name FROM information_schema.tables;",1
"SELECT * FROM orders WHERE order_id = 375 UNION ALL SELECT NULL, NULL, table_name FROM information_schema.tables;",1
SELECT * FROM users WHERE username = 'user' AND password = '' OR '3'='3';,1
"SELECT * FROM orders WHERE order_id = 427 UNION ALL SELECT NULL, NULL, table_name FROM information_schema.tables;",1
SELECT * FROM orders WHERE order_id = 718;,0
"SELECT * FROM orders WHERE order_id = 597 UNION ALL SELECT NULL, NULL, table_name FROM information_schema.tables;",1
"SELECT * FROM orders WHERE order_id = 963 UNION ALL SELECT NULL, NULL, table_name FROM information_schema.tables;",1
SELECT name FROM employees WHERE id = 91 AND 1=1;,1
SELECT * FROM orders WHERE order_id = 194;,0
"SELECT * FROM orders WHERE order_id = 519 UNION ALL SELECT NULL, NULL, table_name FROM information_schema.tables;",1
SELECT * FROM orders WHERE order_id = 259;,0
SELECT * FROM orders WHERE order_id = 431;,0
SELECT name FROM employees WHERE id = 36 AND 1=1;,1
"SELECT * FROM orders WHERE order_id = 555 UNION ALL SELECT NULL, NULL, table_name FROM information_schema.tables;",1
SELECT * FROM users WHERE id = 43;,0
"SELECT * FROM orders WHERE order_id = 209 UNION ALL SELECT NULL, NULL, table_name FROM information_schema.tables;",1
SELECT * FROM users WHERE username = 'user' AND password = '' OR '8'='8';,1
SELECT name FROM employees WHERE id = 26 AND 1=1;,1
SELECT * FROM orders WHERE order_id = 276;,0
SELECT * FROM orders WHERE order_id = 387;,0
SELECT * FROM orders WHERE order_id = 479;,0
"SELECT * FROM orders WHERE order_id = 800 UNION ALL SELECT NULL, NULL, table_name FROM information_schema.tables;",1
"SELECT * FROM orders WHERE order_id = 248 UNION ALL SELECT NULL, NULL, table_name FROM information_schema.tables;",1
"SELECT * FROM orders WHERE order_id = 304 UNION ALL SELECT NULL, NULL, table_name FROM information_schema.tables;",1
"SELECT * FROM orders WHERE order_id = 561 UNION ALL SELECT NULL, NULL, table_name FROM information_schema.tables;",1
SELECT * FROM orders WHERE order_id = 112;,0
"SELECT * FROM orders WHERE order_id = 650 UNION ALL SELECT NULL, NULL, table_name FROM information_schema.tables;",1
SELECT * FROM orders WHERE order_id = 908;,0
"SELECT * FROM orders WHERE order_id = 562 UNION ALL SELECT NULL, NULL, table_name FROM information_schema.tables;",1
SELECT * FROM orders WHERE order_id = 586;,0
SELECT * FROM orders WHERE order_id = 302;,0
"SELECT * FROM orders WHERE order_id = 792 UNION ALL SELECT NULL, NULL, table_name FROM information_schema.tables;",1
"SELECT * FROM orders WHERE order_id = 621 UNION ALL SELECT NULL, NULL, table_name FROM information_schema.tables;",1
SELECT * FROM orders WHERE order_id = 933;,0
SELECT * FROM orders WHERE order_id = 461;,0
"SELECT * FROM orders WHERE order_id = 344 UNION ALL SELECT NULL, NULL, table_name FROM information_schema.tables;",1
SELECT * FROM orders WHERE order_id = 642;,0
SELECT * FROM orders WHERE order_id = 130;,0
"SELECT * FROM orders WHERE order_id = 692 UNION ALL SELECT NULL, NULL, table_name FROM information_schema.tables;",1
"SELECT * FROM orders WHERE order_id = 444 UNION ALL SELECT NULL, NULL, table_name FROM information_schema.tables;",1
SELECT * FROM orders WHERE order_id = 618;,0
SELECT * FROM orders WHERE order_id = 237;,0
SELECT name FROM employees WHERE id = 15;,0
"SELECT * FROM orders WHERE order_id = 457 UNION ALL SELECT NULL, NULL, table_name FROM information_schema.tables;",1
"SELECT * FROM orders WHERE order_id = 128 UNION ALL SELECT NULL, NULL, table_name FROM information_schema.tables;",1
SELECT * FROM users WHERE id = 64;,0
"SELECT * FROM orders WHERE order_id = 734 UNION ALL SELECT NULL, NULL, table_name FROM information_schema.tables;",1
"SELECT * FROM orders WHERE order_id = 689 UNION ALL SELECT NULL, NULL, table_name FROM information_schema.tables;",1
SELECT * FROM users WHERE username = 'user' AND password = '' OR '2'='6';,1
SELECT * FROM orders WHERE order_id = 428;,0
"SELECT * FROM orders WHERE order_id = 142 UNION ALL SELECT NULL, NULL, table_name FROM information_schema.tables;",1
SELECT * FROM orders WHERE order_id = 389;,0
"SELECT * FROM orders WHERE order_id = 951 UNION ALL SELECT NULL, NULL, table_name FROM information_schema.tables;",1
"SELECT * FROM orders WHERE order_id = 293 UNION ALL SELECT NULL, NULL, table_name FROM information_schema.tables;",1
"SELECT * FROM orders WHERE order_id = 233 UNION ALL SELECT NULL, NULL, table_name FROM information_schema.tables;",1
SELECT * FROM orders WHERE order_id = 953;,0
SELECT * FROM users WHERE username = 'user' AND password = '' OR '6'='8';,1
SELECT * FROM accounts WHERE email = 'user4@example.com';,0
"SELECT * FROM orders WHERE order_id = 223 UNION ALL SELECT NULL, NULL, table_name FROM information_schema.tables;",1
SELECT * FROM orders WHERE order_id = 356;,0
SELECT * FROM orders WHERE order_id = 794;,0
SELECT * FROM orders WHERE order_id = 688;,0
SELECT * FROM users WHERE username = 'user' AND password = '' OR '1'='8';,1
SELECT * FROM orders WHERE order_id = 969;,0
"SELECT * FROM orders WHERE order_id = 676 UNION ALL SELECT NULL, NULL, table_name FROM information_schema.tables;",1
"SELECT * FROM orders WHERE order_id = 619 UNION ALL SELECT NULL, NULL, table_name FROM information_schema.tables;",1
"SELECT * FROM orders WHERE order_id = 289 UNION ALL SELECT NULL, NULL, table_name FROM information_schema.tables;",1
"SELECT * FROM orders WHERE order_id = 780 UNION ALL SELECT NULL, NULL, table_name FROM information_schema.tables;",1
"SELECT * FROM orders WHERE order_id = 838 UNION ALL SELECT NULL, NULL, table_name FROM information_schema.tables;",1
SELECT * FROM accounts WHERE email = 'user52@example.com';,0
SELECT * FROM orders WHERE order_id = 924;,0
"SELECT * FROM orders WHERE order_id = 861 UNION ALL SELECT NULL, NULL, table_name FROM information_schema.tables;",1
"SELECT * FROM orders WHERE order_id = 407 UNION ALL SELECT NULL, NULL, table_name FROM information_schema.tables;",1
"SELECT * FROM orders WHERE order_id = 664 UNION ALL SELECT NULL, NULL, table_name FROM information_schema.tables;",1
"SELECT * FROM orders WHERE order_id = 992 UNION ALL SELECT NULL, NULL, table_name FROM information_schema.tables;",1
"SELECT * FROM orders WHERE order_id = 590 UNION ALL SELECT NULL, NULL, table_name FROM information_schema.tables;",1
SELECT * FROM orders WHERE order_id = 230;,0
"SELECT * FROM orders WHERE order_id = 188 UNION ALL SELECT NULL, NULL, table_name FROM information_schema.tables;",1
"SELECT * FROM orders WHERE order_id = 345 UNION ALL SELECT NULL, NULL, table_name FROM information_schema.tables;",1
SELECT * FROM orders WHERE order_id = 979;,0
"SELECT * FROM orders WHERE order_id = 572 UNION ALL SELECT NULL, NULL, table_name FROM information_schema.tables;",1
"SELECT * FROM orders WHERE order_id = 100 UNION ALL SELECT NULL, NULL, table_name FROM information_schema.tables;",1
"SELECT * FROM orders WHERE order_id = 299 UNION ALL SELECT NULL, NULL, table_name FROM information_schema.tables;",1
SELECT * FROM orders WHERE order_id = 333;,0
SELECT * FROM orders WHERE order_id = 611;,0
SELECT * FROM orders WHERE order_id = 315;,0
SELECT name FROM employees WHERE id = 78 AND 1=1;,1
SELECT name FROM employees WHERE id = 42;,0
SELECT * FROM orders WHERE order_id = 201;,0
SELECT * FROM orders WHERE order_id = 287;,0
"SELECT * FROM orders WHERE order_id = 829 UNION ALL SELECT NULL, NULL, table_name FROM information_schema.tables;",1
SELECT * FROM orders WHERE order_id = 435;,0
"SELECT * FROM orders WHERE order_id = 905 UNION ALL SELECT NULL, NULL, table_name FROM information_schema.tables;",1
"SELECT * FROM orders WHERE order_id = 584 UNION ALL SELECT NULL, NULL, table_name FROM information_schema.tables;",1
"SELECT * FROM orders WHERE order_id = 698 UNION ALL SELECT NULL, NULL, table_name FROM information_schema.tables;",1
"SELECT * FROM orders WHERE order_id = 782 UNION ALL SELECT NULL, NULL, table_name FROM information_schema.tables;",1
"SELECT * FROM orders WHERE order_id = 675 UNION ALL SELECT NULL, NULL, table_name FROM information_schema.tables;",1
SELECT * FROM orders WHERE order_id = 470;,0
"SELECT * FROM orders WHERE order_id = 168 UNION ALL SELECT NULL, NULL, table_name FROM information_schema.tables;",1
SELECT * FROM orders WHERE order_id = 774;,0
"SELECT * FROM orders WHERE order_id = 272 UNION ALL SELECT NULL, NULL, table_name FROM information_schema.tables;",1
"SELECT * FROM orders WHERE order_id = 660 UNION ALL SELECT NULL, NULL, table_name FROM information_schema.tables;",1
SELECT * FROM orders WHERE order_id = 218;,0
"SELECT * FROM orders WHERE order_id = 215 UNION ALL SELECT NULL, NULL, table_name FROM information_schema.tables;",1
"SELECT * FROM orders WHERE order_id = 257 UNION ALL SELECT NULL, NULL, table_name FROM information_schema.tables;",1
"SELECT * FROM orders WHERE order_id = 355 UNION ALL SELECT NULL, NULL, table_name FROM information_schema.tables;",1
SELECT * FROM orders WHERE order_id = 304;,0
"SELECT * FROM orders WHERE order_id = 707 UNION ALL SELECT NULL, NULL, table_name FROM information_schema.tables;",1
"SELECT * FROM orders WHERE order_id = 110 UNION ALL SELECT NULL, NULL, table_name FROM information_schema.tables;",1
SELECT * FROM orders WHERE order_id = 742;,0
SELECT * FROM orders WHERE order_id = 126;,0
SELECT * FROM orders WHERE order_id = 165;,0
SELECT * FROM orders WHERE order_id = 408;,0
SELECT * FROM orders WHERE order_id = 585;,0
SELECT * FROM users WHERE username = 'user' AND password = '' OR '4'='2';,1
SELECT * FROM orders WHERE order_id = 672;,0
SELECT * FROM orders WHERE order_id = 717;,0
SELECT * FROM orders WHERE order_id = 487;,0
"SELECT * FROM orders WHERE order_id = 463 UNION ALL SELECT NULL, NULL, table_name FROM information_schema.tables;",1
SELECT * FROM orders WHERE order_id = 227;,0
SELECT * FROM orders WHERE order_id = 899;,0
SELECT name FROM employees WHERE id = 95 AND 1=1;,1
"SELECT * FROM orders WHERE order_id = 137 UNION ALL SELECT NULL, NULL, table_name FROM information_schema.tables;",1
SELECT * FROM orders WHERE order_id = 651;,0
SELECT * FROM orders WHERE order_id = 359;,0
SELECT * FROM orders WHERE order_id = 436;,0
SELECT * FROM orders WHERE order_id = 559;,0
"SELECT * FROM orders WHERE order_id = 701 UNION ALL SELECT NULL, NULL, table_name FROM information_schema.tables;",1
SELECT * FROM orders WHERE order_id = 144;,0
"SELECT * FROM orders WHERE order_id = 266 UNION ALL SELECT NULL, NULL, table_name FROM information_schema.tables;",1
SELECT * FROM orders WHERE order_id = 179;,0
"SELECT * FROM orders WHERE order_id = 791 UNION ALL SELECT NULL, NULL, table_name FROM information_schema.tables;",1
SELECT * FROM orders WHERE order_id = 853;,0
SELECT * FROM orders WHERE order_id = 228;,0
"SELECT * FROM orders WHERE order_id = 192 UNION ALL SELECT NULL, NULL, table_name FROM information_schema.tables;",1
SELECT * FROM orders WHERE order_id = 833;,0
"SELECT * FROM orders WHERE order_id = 558 UNION ALL SELECT NULL, NULL, table_name FROM information_schema.tables;",1
SELECT * FROM accounts WHERE email = 'user84@example.com';,0
SELECT * FROM orders WHERE order_id = 242;,0
"SELECT * FROM orders WHERE order_id = 678 UNION ALL SELECT NULL, NULL, table_name FROM information_schema.tables;",1
SELECT * FROM orders WHERE order_id = 335;,0
SELECT * FROM orders WHERE order_id = 347;,0
SELECT * FROM orders WHERE order_id = 238;,0
"SELECT * FROM orders WHERE order_id = 732 UNION ALL SELECT NULL, NULL, table_name FROM information_schema.tables;",1
SELECT * FROM orders WHERE order_id = 489;,0
SELECT * FROM orders WHERE order_id = 429;,0
"SELECT * FROM orders WHERE order_id = 122 UNION ALL SELECT NULL, NULL, table_name FROM information_schema.tables;",1
SELECT * FROM orders WHERE order_id = 317;,0
SELECT * FROM orders WHERE order_id = 746;,0
"SELECT * FROM orders WHERE order_id = 288 UNION ALL SELECT NULL, NULL, table_name FROM information_schema.tables;",1
"SELECT * FROM orders WHERE order_id = 226 UNION ALL SELECT NULL, NULL, table_name FROM information_schema.tables;",1
"SELECT * FROM orders WHERE order_id = 820 UNION ALL SELECT NULL, NULL, table_name FROM information_schema.tables;",1
SELECT name FROM employees WHERE id = 62 AND 1=1;,1
SELECT * FROM orders WHERE order_id = 643;,0
SELECT * FROM orders WHERE order_id = 119;,0
SELECT * FROM orders WHERE order_id = 759;,0
"SELECT * FROM orders WHERE order_id = 439 UNION ALL SELECT NULL, NULL, table_name FROM information_schema.tables;",1
SELECT * FROM orders WHERE order_id = 572;,0
"SELECT * FROM orders WHERE order_id = 624 UNION ALL SELECT NULL, NULL, table_name FROM information_schema.tables;",1
"SELECT * FROM orders WHERE order_id = 308 UNION ALL SELECT NULL, NULL, table_name FROM information_schema.tables;",1
"SELECT * FROM orders WHERE order_id = 644 UNION ALL SELECT NULL, NULL, table_name FROM information_schema.tables;",1
SELECT * FROM orders WHERE order_id = 352;,0
